,<built-in function id>,imageLink,origFormat,title
12449,https://www.loc.gov/item/sanborn09651_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096511899:09651_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Oregon, Dane County, Wisconsin."
12450,https://www.loc.gov/item/sanborn09652_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096521894:09652_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Orfordville, Rock County, Wisconsin."
12451,https://www.loc.gov/item/sanborn09654_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124om:g096541890:09654_1890-0001/full/pct:12.5/0/default.jpg#h=974&w=809,map,"Sanborn Fire Insurance Map from Oshkosh, Winnebago County, Wisconsin."
12452,https://www.loc.gov/item/sanborn09656_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096561892:09656_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Palmyra, Jefferson County, Wisconsin."
12453,https://www.loc.gov/item/sanborn09656_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096561898:09656_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Palmyra, Jefferson County, Wisconsin."
12454,https://www.loc.gov/item/sanborn09660_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096601887:09660_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Peshtigo, Marinette County, Wisconsin."
12455,https://www.loc.gov/item/sanborn09660_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096601893:09660_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Peshtigo, Marinette County, Wisconsin."
12456,https://www.loc.gov/item/sanborn09660_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096601898:09660_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Peshtigo, Marinette County, Wisconsin."
12457,https://www.loc.gov/item/sanborn09661_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096611894:09661_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Pewaukee, Waukesha County, Wisconsin."
12458,https://www.loc.gov/item/sanborn09661_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096611899:09661_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Pewaukee, Waukesha County, Wisconsin."
12459,https://www.loc.gov/item/sanborn09662_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096621892:09662_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Phillips, Price County, Wisconsin."
12460,https://www.loc.gov/item/sanborn09662_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096621893:09662_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Phillips, Price County, Wisconsin."
12461,https://www.loc.gov/item/sanborn09662_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096621895:09662_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Phillips, Price County, Wisconsin."
12462,https://www.loc.gov/item/sanborn09663_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096631894:09663_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Pittsville, Wood County, Wisconsin."
12463,https://www.loc.gov/item/sanborn09664_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096641894:09664_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Plainfield, Waushara County, Wisconsin."
12464,https://www.loc.gov/item/sanborn09665_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096651884:09665_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Platteville, Grant County, Wisconsin."
12465,https://www.loc.gov/item/sanborn09665_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096651892:09665_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Platteville, Grant County, Wisconsin."
12466,https://www.loc.gov/item/sanborn09666_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096661887:09666_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Plymouth, Sheboygan County, Wisconsin."
12467,https://www.loc.gov/item/sanborn09667_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096671885:09667_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Port Washington, Ozaukee County, Wisconsin."
12468,https://www.loc.gov/item/sanborn09667_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096671893:09667_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Port Washington, Ozaukee County, Wisconsin."
12469,https://www.loc.gov/item/sanborn09667_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096671898:09667_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Port Washington, Ozaukee County, Wisconsin."
12470,https://www.loc.gov/item/sanborn09668_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096681885:09668_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Portage, Columbia County, Wisconsin."
12471,https://www.loc.gov/item/sanborn09668_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096681889:09668_1889-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Portage, Columbia County, Wisconsin."
12472,https://www.loc.gov/item/sanborn09668_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096681894:09668_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Portage, Columbia County, Wisconsin."
12473,https://www.loc.gov/item/sanborn09669_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096691894:09669_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Potosi, Grant County, Wisconsin."
12474,https://www.loc.gov/item/sanborn09670_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096701884:09670_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Prairie du Chien, Crawford County, Wisconsin."
12475,https://www.loc.gov/item/sanborn09670_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096701892:09670_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Prairie du Chien, Crawford County, Wisconsin."
12476,https://www.loc.gov/item/sanborn09670_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096701899:09670_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Prairie du Chien, Crawford County, Wisconsin."
12477,https://www.loc.gov/item/sanborn09673_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096731884:09673_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Prescott, Pierce County, Wisconsin."
12478,https://www.loc.gov/item/sanborn09673_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096731892:09673_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Prescott, Pierce County, Wisconsin."
12479,https://www.loc.gov/item/sanborn09673_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096731898:09673_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Prescott, Pierce County, Wisconsin."
12480,https://www.loc.gov/item/sanborn09674_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096741892:09674_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Princeton, Green Lake County, Wisconsin."
12481,https://www.loc.gov/item/sanborn09674_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124pm:g096741898:09674_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Princeton, Green Lake County, Wisconsin."
12482,https://www.loc.gov/item/sanborn09676_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096761887:09676_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Racine, Racine County, Wisconsin."
12483,https://www.loc.gov/item/sanborn09676_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096761894:09676_1894-0000/full/pct:12.5/0/default.jpg#h=974&w=807,map,"Sanborn Fire Insurance Map from Racine, Racine County, Wisconsin."
12484,https://www.loc.gov/item/sanborn09679_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096791885:09679_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Reedsburg, Sauk County, Wisconsin."
12485,https://www.loc.gov/item/sanborn09679_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096791892:09679_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Reedsburg, Sauk County, Wisconsin."
12486,https://www.loc.gov/item/sanborn09679_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096791898:09679_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Reedsburg, Sauk County, Wisconsin."
12487,https://www.loc.gov/item/sanborn09680_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096801894:09680_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Reedsville, Manitowoc County, Wisconsin."
12488,https://www.loc.gov/item/sanborn09681_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096811889:09681_1889-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Rhinelander, Oneida County, Wisconsin."
12489,https://www.loc.gov/item/sanborn09681_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096811894:09681_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Rhinelander, Oneida County, Wisconsin."
12490,https://www.loc.gov/item/sanborn09683_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096831893:09683_1893-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Rice Lake, Barron County, Wisconsin."
12491,https://www.loc.gov/item/sanborn09683_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096831899:09683_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Rice Lake, Barron County, Wisconsin."
12492,https://www.loc.gov/item/sanborn09684_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096841885:09684_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Richland Center, Richland County, Wisconsin."
12493,https://www.loc.gov/item/sanborn09684_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096841892:09684_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Richland Center, Richland County, Wisconsin."
12494,https://www.loc.gov/item/sanborn09684_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096841899:09684_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Richland Center, Richland County, Wisconsin."
12495,https://www.loc.gov/item/sanborn09685_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096851884:09685_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Ripon, Fond du Lac County, Wisconsin."
12496,https://www.loc.gov/item/sanborn09685_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096851892:09685_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Ripon, Fond du Lac County, Wisconsin."
12497,https://www.loc.gov/item/sanborn09685_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096851898:09685_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Ripon, Fond du Lac County, Wisconsin."
12498,https://www.loc.gov/item/sanborn09686_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096861884:09686_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from River Falls, St. Croix and Pierce Counties, Wisconsin."
12499,https://www.loc.gov/item/sanborn09686_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096861891:09686_1891-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from River Falls, St. Croix and Pierce Counties, Wisconsin."
12500,https://www.loc.gov/item/sanborn09688_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124rm:g096881894:09688_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Rubicon, Dodge County, Wisconsin."
12501,https://www.loc.gov/item/sanborn09689_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096891885:09689_1885-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Saint Croix Falls, Polk County, Wisconsin."
12502,https://www.loc.gov/item/sanborn09689_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096891892:09689_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Saint Croix Falls, Polk County, Wisconsin."
12503,https://www.loc.gov/item/sanborn09689_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096891899:09689_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Saint Croix Falls, Polk County, Wisconsin."
12504,https://www.loc.gov/item/sanborn09690_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096901894:09690_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Saint Nazianz, Manitowoc County, Wisconsin."
12505,https://www.loc.gov/item/sanborn09691_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096911892:09691_1892-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sauk City, Sauk County, Wisconsin."
12506,https://www.loc.gov/item/sanborn09693_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096931894:09693_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Schleisingerville, Washington County, Wisconsin."
12507,https://www.loc.gov/item/sanborn09694_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096941894:09694_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Seymour, Ontagamie County, Wisconsin."
12508,https://www.loc.gov/item/sanborn09695_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096951894:09695_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sharon, Walworth County, Wisconsin."
12509,https://www.loc.gov/item/sanborn09695_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096951899:09695_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sharon, Walworth County, Wisconsin."
12510,https://www.loc.gov/item/sanborn09696_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096961894:09696_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Shawano, Shawano County, Wisconsin."
12511,https://www.loc.gov/item/sanborn09697_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096971884:09697_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sheboygan, Sheboygan County, Wisconsin."
12512,https://www.loc.gov/item/sanborn09697_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096971887:09697_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sheboygan, Sheboygan County, Wisconsin."
12513,https://www.loc.gov/item/sanborn09697_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096971891:09697_1891-0001/full/pct:12.5/0/default.jpg#h=974&w=823,map,"Sanborn Fire Insurance Map from Sheboygan, Sheboygan County, Wisconsin."
12514,https://www.loc.gov/item/sanborn09698_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096981884:09698_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sheboygan Falls, Sheboygan County, Wisconsin."
12515,https://www.loc.gov/item/sanborn09698_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096981887:09698_1887-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sheboygan Falls, Sheboygan County, Wisconsin."
12516,https://www.loc.gov/item/sanborn09699_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g096991898:09699_1898-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Shell Lake, Washburn County, Wisconsin."
12517,https://www.loc.gov/item/sanborn09700_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g097001894:09700_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Shullsburg, Lafayette County, Wisconsin."
12518,https://www.loc.gov/item/sanborn09702_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g097021884:09702_1884-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sparta, Monroe County, Wisconsin."
12519,https://www.loc.gov/item/sanborn09702_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g097021889:09702_1889-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sparta, Monroe County, Wisconsin."
12520,https://www.loc.gov/item/sanborn09702_003/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g097021894:09702_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Sparta, Monroe County, Wisconsin."
12521,https://www.loc.gov/item/sanborn09704_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g097041894:09704_1894-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Spring Green, Sauk County, Wisconsin."
12522,https://www.loc.gov/item/sanborn09704_002/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g097041899:09704_1899-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Spring Green, Sauk County, Wisconsin."
12523,https://www.loc.gov/item/sanborn09706_001/,//tile.loc.gov/image-services/iiif/service:gmd:gmd412m:g4124m:g4124sm:g097061895:09706_1895-0001/full/pct:12.5/0/default.jpg#h=956&w=806,map,"Sanborn Fire Insurance Map from Stanley, Chipewa County, Wisconsin."
